country;date;temperature_avg;temperature_min;temperature_max;precipitation;snow_depth
Finland;2017-01-18;-1.225;-5.178947368;-0.062251656;0.612169312;300.4210526
Norway;2018-05-10;12.05789474;8.028703704;18.64537037;9.954545455;22.53917051
Norway;2016-07-04;12.32105263;8.429565217;17.37894737;1.860507246;0.0
Sweden;2018-05-12;13.82222222;7.730136986;17.99178082;1.474367622;3.005617978
Norway;2015-05-11;5.929411765;3.184259259;9.967889908;9.700362319;68.93518519
Norway;2018-01-18;-4.373684211;-7.38411215;-2.772897196;0.9625;409.4366197
Norway;2017-09-25;11.78421053;9.681481481;15.41261261;0.255109489;0.0
Finland;2019-04-23;10.69642857;3.338410596;16.08421053;0.001694915;348.1
Finland;2015-11-28;3.971428571;1.685064935;5.731818182;3.696984925;193.6
Finland;2017-07-07;11.85;5.325657895;17.21176471;0.031351351;0.0
Sweden;2015-10-22;9.4;5.1312;9.5348;2.123633441;0.026455026
Sweden;2015-03-14;1.54;-4.521513944;7.122310757;0.0;155.9459459
Finland;2016-08-22;16.11071429;13.26688742;19.20131579;8.07357513;0.0
Norway;2016-08-03;12.6;8.737068966;17.10172414;6.033090909;0.0
Finland;2017-09-10;11.74285714;10.04868421;12.96535948;13.09361702;0.0
Finland;2019-06-21;18.09285714;13.76052632;22.20649351;3.955307263;0.0
Norway;2016-12-25;1.178947368;-1.695762712;4.670434783;8.612087912;131.8597285
Sweden;2018-10-22;6.733333333;3.1625;9.830733945;4.459044369;0.10989011
Norway;2019-12-19;-3.631578947;-5.856730769;1.164356436;7.916386555;207.4656085
Sweden;2018-12-30;-1.955555556;-7.328638498;0.564186047;0.288095238;123.9595376
Sweden;2016-07-23;19.32;10.44459459;26.28026906;0.772964169;0.0
Sweden;2019-05-16;11.01111111;2.19537037;17.03703704;0.075172414;0.0
Norway;2019-02-17;-1.978947368;-3.366990291;3.196039604;0.765677966;296.0540541
Sweden;2019-06-26;15.83333333;11.3492891;20.41273585;1.486805556;0.0
Finland;2015-04-01;1.432142857;-0.470588235;3.505194805;0.607106599;454.7647059
Norway;2018-10-30;-0.221052632;-2.720588235;2.428712871;7.63647541;32.52061856
Norway;2017-02-11;-4.131578947;-7.312068966;-0.954237288;0.445054945;171.1460177
Sweden;2018-03-09;-3.644444444;-7.820560748;-3.48372093;1.851864407;527.3463687
Finland;2018-06-20;13.76785714;9.934899329;17.5625;2.472131148;0.0
Finland;2019-07-10;13.08571429;8.471710526;17.73529412;0.010227273;0.0
Finland;2017-06-17;16.5;10.0961039;21.4538961;2.034594595;0.0
Finland;2017-03-31;-3.707142857;-9.273026316;1.430263158;0.161375661;510.6470588
Norway;2019-06-11;10.1;5.379807692;15.53398058;6.341101695;2.234972678
Norway;2018-10-17;7.668421053;5.994;11.25841584;3.47016129;0.103626943
Sweden;2019-06-24;15.31111111;7.240758294;20.21761905;0.290625;0.0
Norway;2015-09-30;8.683333333;6.863636364;13.58545455;4.856;0.0
Sweden;2019-01-16;-5.6;-13.77004608;-4.814351852;6.005498282;165.0692521
Sweden;2017-10-10;6.055555556;2.986238532;7.328767123;2.711018364;0.0
Sweden;2018-01-10;-6.277777778;-11.23181818;-2.518552036;1.649072513;284.3287671
Finland;2016-02-20;-1.421428571;-2.62875817;-0.564052288;4.465656566;373.8333333
Norway;2016-05-27;12.05789474;6.060683761;18.3982906;0.27080292;3.280373832
Norway;2015-07-23;10.95;8.731192661;15.60181818;2.537545126;0.0
Finland;2015-09-04;11.62142857;7.019607843;16.00915033;2.093908629;0.0
Norway;2018-12-03;2.7;1.811538462;4.685714286;8.411983471;21.47715736
Finland;2019-05-15;7.292857143;0.378666667;12.30789474;0.005681818;0.0
Sweden;2019-10-11;7.433333333;3.536111111;8.206511628;5.101757469;0.442477876
Sweden;2018-12-03;3.844444444;1.911520737;4.498156682;6.195221843;3.983286908
Norway;2015-04-26;2.7875;0.204587156;7.012727273;1.250362319;146.0233645
Sweden;2015-11-08;6.64;1.175396825;7.362450593;3.45024077;2.365591398
Finland;2017-02-15;-2.982142857;-8.150980392;0.664473684;0.183068783;314.6
Sweden;2018-03-25;0.144444444;-5.221395349;3.582949309;0.574450085;433.4383954
Finland;2018-04-23;3.507142857;-2.969934641;7.386928105;0.472131148;468.25
Sweden;2017-06-16;15.36666667;10.01136364;20.33108108;3.233828383;0.0
Norway;2016-06-06;11.13684211;6.139655172;17.30517241;0.434798535;0.0
Norway;2019-12-20;-1.089473684;-3.299038462;2.675728155;3.984453782;216.3072917
Sweden;2019-07-22;17.28888889;12.63534884;21.97069767;1.188501742;0.0
Finland;2017-12-02;-1.675;-3.958823529;-0.175;1.699462366;185.2857143
Finland;2016-06-15;14.70357143;5.464705882;19.59477124;1.90255102;0.0
Norway;2015-07-16;9.938888889;8.141666667;13.78363636;1.531046931;0.0
Finland;2018-12-05;-0.457142857;-2.017218543;1.141333333;2.635555556;74.25
Norway;2018-07-24;16.62631579;12.818;21.809;5.321285141;0.0
Sweden;2016-03-11;-1.42;-6.730222222;4.582222222;0.012096774;267.7747989
Sweden;2019-11-22;3.8;1.153953488;4.156481481;2.852372583;50.39215686
Sweden;2017-05-30;10.38888889;5.039819005;14.07567568;3.669028007;0.217391304
Sweden;2016-05-25;9.87;6.684753363;14.93973214;2.144983819;0.0
Norway;2017-01-25;1.384210526;-1.128205128;5.752586207;4.729520295;152.960177
Norway;2016-01-17;-7.984210526;-12.88421053;-4.512389381;3.619202899;234.4144144
Norway;2015-12-02;1.168421053;-2.040178571;4.793693694;8.460727273;102.2429907
Sweden;2019-12-03;-0.375;-7.179357798;1.813953488;2.90525394;96.90140845
Finland;2015-05-10;7.871428571;2.325324675;12.05064935;2.42893401;265.8
Finland;2018-09-12;11.69642857;10.09662162;13.93509934;7.737362637;4.0
Finland;2017-12-15;-2.4;-5.056578947;-0.567973856;2.687165775;321.2105263
Norway;2017-11-28;-3.777777778;-4.916666667;-0.599074074;1.033707865;157.1216216
Norway;2015-08-09;12.4;8.909433962;16.57727273;0.672262774;0.0
Norway;2017-07-02;12.68947368;10.60775862;18.02136752;5.574909091;0.0
Norway;2015-02-18;1.226315789;-0.774774775;5.036036036;12.66079137;368.9908676
Finland;2015-03-18;2.2;-3.936363636;7.952258065;0.008629442;441.375
Norway;2018-08-01;17.91666667;14.739;24.46862745;1.102788845;0.0
Finland;2017-09-26;8.478571429;5.666013072;11.63701299;0.067567568;0.0
Finland;2017-12-29;-3.664285714;-6.916993464;-1.2;4.905913978;373.0
Finland;2018-07-04;14.59285714;10.464;19.09205298;2.331693989;0.0
Finland;2018-03-06;-14.20357143;-17.85460526;-8.103921569;0.008241758;478.9090909
Sweden;2016-05-15;7.11;2.254867257;10.88893805;3.703883495;1.420911528
Finland;2019-11-21;2.037037037;0.882894737;3.648701299;0.284571429;58.06666667
Finland;2018-10-27;-1.328571429;-3.317567568;0.428187919;0.044067797;16.83333333
Norway;2015-02-04;-6.3;-9.740740741;-3.785714286;0.415884477;425.5156951
Finland;2015-01-18;-2.110714286;-4.116993464;0.166025641;0.795431472;321.2608696
Finland;2018-04-29;3.992857143;-0.833552632;8.091503268;1.220441989;345.4444444
Sweden;2018-11-08;6.2;3.232718894;5.40875576;0.623931624;6.556473829
Norway;2017-03-31;-0.036842105;-1.999166667;4.814285714;7.406617647;200.3039648
Finland;2018-07-21;20.675;17.52828947;25.18627451;10.90837989;0.0
Sweden;2015-04-13;4.04;0.074501992;7.192490119;1.222133758;129.0551181
Finland;2018-04-18;5.307142857;-0.382119205;11.56754967;0.219565217;512.0
Sweden;2018-07-26;21.86666667;14.7712963;27.0516129;0.04440678;0.0
Sweden;2015-06-28;15.16;7.30472103;20.14612069;0.539456869;0.0
Norway;2016-08-05;12.86315789;11.27345133;17.76869565;4.732363636;0.0
Finland;2016-03-31;1.117857143;-1.247368421;4.779084967;0.959090909;526.0833333
Sweden;2015-09-04;12.28;5.358467742;15.98340081;2.883333333;0.0
Finland;2018-01-30;-6.535714286;-8.628104575;-4.007894737;0.72826087;419.0
Sweden;2017-12-20;1.311111111;-2.359090909;3.333636364;1.024114671;204.6049046
Finland;2018-12-09;0.146428571;-2.017880795;0.918666667;3.468333333;123.125
Sweden;2018-01-11;-5.922222222;-11.55022624;-6.104524887;0.235919056;282.0980926
Finland;2015-08-14;13.73928571;8.546357616;18.125;0.069035533;0.0
Sweden;2016-09-25;12.58;6.766371681;16.68678414;0.077022654;0.0
Sweden;2016-12-17;-0.67;-4.22;0.892410714;0.377235772;106.7204301
Sweden;2015-02-13;-0.76;-6.124505929;-0.415019763;0.318858954;260.9814324
Sweden;2016-03-21;0.36;-5.377578475;3.227555556;0.981774194;166.1038961
Finland;2018-10-17;6.678571429;1.896710526;9.131125828;1.223033708;0.0
Norway;2018-08-04;14.75;12.79;19.08235294;3.478087649;0.0
Sweden;2016-06-21;14.39;9.775784753;17.56622222;1.763974152;0.0
Norway;2016-12-27;0.289473684;-1.81637931;4.236206897;2.483150183;151.1885965
Sweden;2017-07-21;14.9375;9.099082569;19.44562212;1.207131012;0.0
Finland;2015-09-25;11.64642857;9.365359477;14.26993464;1.255837563;0.0
Sweden;2016-03-04;-0.12;-3.361842105;-0.302643172;2.825442834;239.021164
Norway;2015-07-18;11.75;9.12;15.8;6.381227437;0.0
Sweden;2015-11-02;9.06;5.415936255;11.4804;0.173717949;0.0
Finland;2016-03-29;4.378571429;-0.84025974;8.649673203;0.115656566;464.1538462
Norway;2017-07-23;14.92105263;10.97631579;21.05344828;4.058029197;0.0
Norway;2017-12-17;-5.163157895;-8.836697248;-1.858333333;3.160820896;225.7031963
Finland;2015-06-08;9.517857143;5.691558442;13.04451613;0.85;0.0
Finland;2015-12-07;1.278571429;-0.966447368;3.716774194;0.184924623;247.1428571
Sweden;2017-04-01;5.144444444;-0.85625;8.249327354;1.385855263;149.5148248
Norway;2016-08-02;12.41052632;9.346551724;16.24482759;2.626545455;0.0
Finland;2019-04-16;3.632142857;-3.57124183;10.20392157;0.0;407.5333333
Sweden;2017-08-04;15.65;11.33073394;18.97557604;6.974584718;0.0
Norway;2018-08-27;9.663157895;6.258415842;13.48039216;3.54048583;0.0
Norway;2016-09-08;12.3;9.189830508;17.37758621;0.926642336;0.0
Finland;2017-12-01;-2.646428571;-4.605228758;-0.304605263;2.572580645;198.7333333
Finland;2016-04-19;2.678571429;0.481578947;5.400653595;3.504545455;588.1666667
Finland;2015-03-10;0.632142857;-2.944805195;2.880645161;2.101015228;437.5333333
Finland;2019-09-25;4.346428571;0.231125828;8.226973684;0.643258427;0.0
Sweden;2018-11-05;5.466666667;1.740092166;6.458986175;0.231282051;8.328767123
Finland;2019-01-14;-6.775;-9.768666667;-4.355921053;2.639772727;284.6666667
Finland;2017-06-13;10.71428571;7.487333333;14.40779221;1.667553191;0.0
Sweden;2015-05-17;6.36;2.705714286;8.687449393;2.647460317;3.529411765
Norway;2015-07-10;10.64444444;7.988073394;14.79541284;0.257608696;0.0
Sweden;2017-11-18;0.666666667;-4.163888889;1.596313364;2.748229342;41.51428571
Norway;2018-08-09;14.23684211;11.87128713;18.76078431;9.475298805;0.0
Finland;2018-05-08;9.057142857;2.985430464;13.98815789;0.0;197.2857143
Finland;2018-10-19;4.4;2.010738255;8.069934641;0.026966292;5.0
Finland;2018-06-18;16.47142857;11.85441176;21.58978102;2.661666667;0.0
Sweden;2018-10-11;9.355555556;4.017757009;14.24859813;0.023247863;0.194444444
Sweden;2015-10-01;11.65;6.900395257;13.41264822;1.983974359;0.0
Sweden;2017-08-06;14.95;10.5125;18.00511628;2.608139535;0.0
Sweden;2016-04-25;1.18;-4.223684211;4.875;2.991410049;71.99475066
Sweden;2019-04-16;4.155555556;-4.230092593;10.62175926;0.0;143.8935574
Sweden;2019-07-10;14.81111111;8.815348837;21.52196262;0.085888502;0.0
Sweden;2019-01-02;-2.622222222;-6.975348837;0.602803738;0.491423671;123.603352
Finland;2015-05-27;11.09285714;7.659090909;15.14258065;2.361928934;67.25
Finland;2015-12-10;2.057142857;-0.944736842;4.497402597;3.814070352;331.7142857
Sweden;2017-04-27;2.722222222;-3.582142857;6.696412556;0.777302632;93.23529412
Norway;2017-08-12;12.87368421;11.14122807;17.6034188;3.908;0.0
Finland;2017-02-20;-6.714285714;-9.614666667;-2.402684564;0.795238095;302.1578947
Norway;2018-06-15;11.54210526;9.101904762;16.26666667;3.54980695;0.947867299
Sweden;2017-01-05;-15.64444444;-21.87802691;-12.51517857;0.156514658;164.2257218
Sweden;2016-02-03;-1.93;-9.714222222;-1.271555556;0.31884058;165.625
Norway;2017-02-18;-2.110526316;-3.968644068;2.339655172;8.99010989;156.7264574
Finland;2019-08-14;14.11071429;11.19533333;18.11568627;4.153888889;0.0
Finland;2019-11-01;-3.862962963;-6.565131579;-0.907843137;0.454189944;88.76470588
Finland;2019-05-29;10.39285714;8.262251656;14.13178808;4.978212291;0.0
Sweden;2018-05-18;10.62222222;4.494907407;15.93502304;0.010623946;0.0
Sweden;2016-01-21;-10.48;-19.82232143;-11.27866667;0.048148148;259.9728261
Norway;2015-03-06;2.511111111;-0.45045045;5.823423423;6.482608696;346.527027
Sweden;2017-04-17;-1.033333333;-6.407657658;2.930493274;0.120394737;108.0381471
Finland;2015-08-07;16.99285714;13.01045752;20.96184211;0.648989899;0.0
Finland;2019-04-02;2.014285714;-3.186754967;6.345394737;0.024293785;486.125
Norway;2018-09-17;10.8;6.931632653;12.35204082;6.732921811;0.463917526
Sweden;2017-11-06;3.566666667;-0.388073394;5.948858447;0.156902357;15.55555556
Finland;2018-09-19;12.12857143;7.894771242;14.94575163;1.657777778;0.0
Sweden;2015-10-30;4.41;-1.005976096;4.6864;0.140514469;0.807291667
Finland;2016-10-23;2.264285714;0.740522876;3.3;0.050520833;0.0
Norway;2019-08-05;12.40526316;10.30098039;16.81359223;1.42625;0.0
Finland;2018-08-11;17.83928571;16.17364865;22.10986842;1.243406593;0.0
Norway;2018-10-08;5.747368421;2.726666667;9.674038462;8.187044534;3.663316583
Sweden;2017-01-02;-4.06;-8.809459459;-1.524107143;0.235179153;93.99470899
Norway;2018-08-17;13.14210526;11.24747475;17.41386139;5.4244;0.0
Norway;2018-10-14;11.78947368;9.360606061;16.18712871;13.49959677;0.515625
Sweden;2016-06-10;9.34;4.705381166;12.59821429;0.910177706;0.0
Finland;2018-12-29;-1.682142857;-5.106;0.309933775;1.003932584;145.5652174
Norway;2018-11-15;5.910526316;4.554807692;9.140196078;1.452282158;4.403141361
Finland;2015-02-28;0.064285714;-1.264516129;0.589677419;0.073096447;377.6875
Sweden;2017-07-22;15.35;8.68156682;20.41751152;0.692868988;0.0
Sweden;2017-12-30;-1.777777778;-6.072018349;-1.071100917;1.727318718;250.7225434
Finland;2016-12-19;-0.432142857;-2.886928105;0.780921053;1.352061856;200.5555556
Finland;2017-03-11;-2.157142857;-6.876973684;1.734640523;0.085263158;390.9444444
Norway;2018-06-01;13.83684211;10.74299065;20.84485981;0.165151515;3.385714286
Finland;2019-09-07;10.77142857;5.858169935;15.45649351;3.1;0.0
Norway;2015-12-04;0.642105263;-1.179464286;4.356756757;14.85781818;116.7741935
Norway;2015-11-28;0.927777778;-1.116363636;5.660714286;9.572463768;31.81818182
Norway;2015-05-28;7.052941176;4.370642202;11.25963303;7.272924188;15.04716981
Finland;2016-07-04;13.76785714;11.46315789;17.35490196;11.41487179;0.0
Finland;2018-12-13;-4.535714286;-7.522;-2.444;0.052247191;145.2
Norway;2015-12-23;0.484210526;-1.126126126;4.538938053;6.10615942;76.78604651
Finland;2017-12-09;-0.078571429;-1.605882353;0.649668874;2.608064516;287.25
Finland;2016-03-28;3.975;0.900657895;7.07124183;0.005076142;462.7272727
Finland;2017-06-15;14.75;5.649350649;20.78831169;0.242245989;0.0
Finland;2016-05-20;10.45357143;4.234868421;15.33071895;0.37979798;12.75
Finland;2015-02-11;2.017857143;-0.609615385;4.131410256;0.191414141;446.1904762
Finland;2018-11-08;3.707142857;2.556849315;4.896575342;0.894444444;36.4
Norway;2016-12-15;-0.689473684;-4.256779661;2.263793103;1.519047619;97.08520179
Sweden;2018-03-08;-3.966666667;-8.397209302;-4.206018519;3.408644068;513.3798883
Sweden;2016-03-06;-0.48;-2.324229075;-0.074008811;4.997096774;248.7743733
Norway;2017-12-23;0.152631579;-2.237614679;4.624324324;11.49588015;168.1059908
Finland;2016-01-06;-26.80357143;-27.80130719;-20.56064516;0.015151515;196.1428571
Sweden;2016-10-02;8.16;2.230222222;11.71637168;1.657281553;0.0
Finland;2016-05-21;11.85357143;5.653594771;17.19144737;4.222222222;0.0
Finland;2016-04-11;3.410714286;-1.772847682;7.701973684;0.005555556;598.1666667
Sweden;2015-09-20;10.77;6.957768924;13.5624;2.148076923;0.0
Finland;2019-08-26;15.31071429;12.59542484;18.91428571;0.102808989;0.0
Norway;2018-08-11;12.34736842;9.626470588;16.38431373;4.397211155;0.0
Finland;2016-06-23;15.69285714;10.03157895;20.22697368;2.084536082;0.0
Finland;2017-10-30;-2.157142857;-3.378145695;-0.093464052;1.03442623;48.22222222
Finland;2015-12-17;-8.342857143;-12.55714286;-4.776315789;2.478894472;212.9
Finland;2019-07-05;12.29285714;7.549006623;15.8751634;3.740909091;2.5
Finland;2015-07-25;14.63928571;10.34675325;18.84415584;2.578282828;0.0
Finland;2019-01-10;-7.075;-11.91842105;-4.206;2.478977273;269.25
Norway;2019-04-04;2.594736842;-0.370588235;8.426923077;0.087029289;208.7301587
Sweden;2015-12-25;4.54;1.0644;5.586507937;1.944766506;71.79775281
Finland;2015-01-16;-0.657142857;-4.242307692;0.668387097;5.149494949;344.3478261
Sweden;2017-03-06;-5.288888889;-11.64170404;-2.588444444;0.300163934;240.0789474
Finland;2018-02-04;-16.47142857;-19.29934641;-11.49673203;0.008938547;442.4545455
Sweden;2019-01-04;1.411111111;-3.543255814;3.197196262;0.861921098;123.8251366
Finland;2019-05-18;13.6;4.241059603;19.86622517;0.0;0.0
Finland;2017-06-12;12.31071429;8.507894737;16.0384106;9.062234043;2.5
Finland;2016-08-30;10.82142857;6.704666667;15.68823529;1.331958763;0.0
Finland;2016-06-11;9.5;3.986184211;13.49934641;0.223979592;0.0
Finland;2018-12-21;-9.117857143;-11.58911565;-5.811258278;0.269886364;119.1363636
Sweden;2015-07-02;19.98;11.51784232;25.07875;0.472624799;0.0
Sweden;2015-09-10;11.57;4.267489712;18.98271605;0.004326923;0.0
Norway;2015-01-12;-5.978947368;-8.68;-2.081818182;8.732733813;323.3815789
Norway;2015-03-02;1.972222222;0.602752294;4.911607143;2.548550725;351.1363636
Norway;2016-09-17;12.41578947;9.774561404;17.00172414;0.425818182;0.0
Sweden;2018-11-06;6.255555556;2.659633028;6.55483871;0.246495726;7.362637363
Norway;2016-02-11;-2.231578947;-3.870535714;0.967826087;0.669090909;287.7227273
Sweden;2015-06-25;12.19;9.053389831;15.42953586;1.820766773;0.0
Finland;2015-06-13;12.60357143;6.888888889;17.05519481;1.204615385;0.0
Norway;2016-06-10;7.936842105;4.325862069;12.97241379;0.118613139;0.044052863
Sweden;2015-11-03;7.14;3.546031746;9.610714286;0.237820513;0.0
Sweden;2015-10-03;9.34;2.970634921;11.89683794;0.311897106;0.0
Finland;2018-11-11;2.892857143;1.531081081;3.346575342;0.365168539;32.2
Sweden;2016-12-26;1.83;-4.953636364;3.58963964;1.703414634;96.04972376
Norway;2016-11-25;2.221052632;-0.949152542;5.189565217;11.44485294;97.11111111
Norway;2018-07-08;13.56315789;8.481553398;19.71747573;1.933466135;0.0
Norway;2015-06-05;8.572222222;4.884545455;13.11090909;5.150719424;9.866359447
Norway;2016-04-19;2.973684211;-0.127350427;7.628205128;1.552898551;97.52914798
Sweden;2018-10-19;5.322222222;0.423041475;10.04212963;0.16774744;0.0
Finland;2017-02-26;-9.967857143;-15.25231788;-4.515131579;0.281578947;423.7
Norway;2018-11-18;2.268421053;0.39009901;5.543137255;0.298340249;1.891891892
Finland;2015-11-27;3.864285714;0.338961039;4.948366013;1.1635;194.5714286
Norway;2016-04-18;2.805263158;0.45840708;7.558119658;5.332246377;97.41921397
Finland;2015-11-26;1.110714286;-0.176623377;2.301948052;2.3005;161.4285714
Sweden;2015-10-07;5.05;0.41027668;8.04484127;0.010610932;0.0
Finland;2018-12-20;-5.95;-7.67218543;-3.960264901;0.106741573;117.5217391
Sweden;2017-05-23;10.43333333;4.215315315;16.31126126;0.209719934;3.045822102
Finland;2017-04-15;-4.357142857;-8.330718954;-0.796078431;0.272486772;672.2
Finland;2016-04-04;1.803571429;-3.974509804;6.100649351;0.454545455;538.3
Finland;2018-03-25;-5.896428571;-10.24266667;0.008552632;0.832222222;574.4210526
Norway;2016-06-30;13.59473684;10.87565217;18.62;3.810869565;0.0
Sweden;2017-11-09;4.855555556;0.068636364;5.486757991;2.725084175;14.64285714
Norway;2019-11-07;-4.836842105;-6.578846154;-1.552475248;0.135864979;36.83684211
Norway;2018-03-11;-4.557894737;-7.787037037;-0.887155963;4.996590909;552.6728111
Norway;2018-10-04;3.715789474;0.665384615;7.523300971;11.24637097;1.917098446
Sweden;2019-02-18;2.5;-2.654587156;3.544239631;0.918244406;227.6486486
Finland;2019-09-10;14.98928571;10.69415584;18.84509804;0.376704545;0.0
Sweden;2015-07-26;13.84;9.70167364;15.91882845;11.6733441;0.0
Norway;2016-02-17;0.405263158;-3.153508772;3.272173913;1.089454545;294.3497758
Norway;2017-01-31;-4.266666667;-5.536521739;-0.364957265;0.527106227;149.9598214
Sweden;2017-06-08;12.56666667;9.100456621;17.17239819;2.508415842;0.0
Sweden;2015-09-26;9.94;5.060159363;13.2464;0.461378205;0.0
Norway;2019-06-03;10.13888889;7.604950495;15.01714286;1.53164557;5.217391304
Finland;2016-01-30;0.107142857;-5.011111111;1.459477124;1.202;353.8125
Norway;2018-09-13;9.294736842;6.913333333;12.8;7.737096774;0.0
Finland;2015-04-21;5.782142857;0.70130719;9.457419355;0.280102041;486.375
Norway;2019-09-27;8.573684211;7.697087379;12.79809524;11.24100418;0.055248619
